Date,"Slack (software)"
2016-10-08,275
2016-10-09,247
2016-10-10,355
2016-10-11,486
2016-10-12,478
2016-10-13,391
2016-10-14,349
2016-10-15,304
2016-10-16,314
2016-10-17,324
2016-10-18,372
2016-10-19,423
2016-10-20,365
2016-10-21,349
2016-10-22,327
2016-10-23,317
2016-10-24,345
2016-10-25,440
2016-10-26,650
2016-10-27,460
2016-10-28,351
2016-10-29,374
2016-10-30,327
2016-10-31,333
2016-11-01,331
2016-11-02,1404
2016-11-03,1841
2016-11-04,1052
2016-11-05,652
2016-11-06,666
2016-11-07,443
2016-11-08,446
2016-11-09,308
2016-11-10,336
2016-11-11,303
2016-11-12,288
2016-11-13,266
2016-11-14,289
2016-11-15,330
2016-11-16,357
2016-11-17,331
2016-11-18,315
2016-11-19,257
2016-11-20,238
2016-11-21,271
2016-11-22,232
2016-11-23,255
2016-11-24,241
2016-11-25,235
2016-11-26,204
2016-11-27,188
2016-11-28,233
2016-11-29,314
2016-11-30,331
2016-12-01,366
2016-12-02,318
2016-12-03,274
2016-12-04,289
2016-12-05,302
2016-12-06,322
2016-12-07,355
2016-12-08,411
2016-12-09,305
2016-12-10,270
2016-12-11,262
2016-12-12,249
2016-12-13,300
2016-12-14,417
2016-12-15,330
2016-12-16,234
2016-12-17,238
2016-12-18,218
2016-12-19,253
2016-12-20,236
2016-12-21,282
2016-12-22,262
2016-12-23,262
2016-12-24,205
2016-12-25,198
2016-12-26,192
2016-12-27,256
2016-12-28,238
2016-12-29,271
2016-12-30,283
2016-12-31,229
2017-01-01,252
2017-01-02,287
2017-01-03,314
2017-01-04,356
2017-01-05,338
2017-01-06,441
2017-01-07,602
2017-01-08,446
2017-01-09,390
2017-01-10,368
2017-01-11,353
2017-01-12,326
2017-01-13,339
2017-01-14,289
2017-01-15,274
2017-01-16,295
2017-01-17,350
2017-01-18,838
2017-01-19,674
2017-01-20,395
2017-01-21,305
2017-01-22,315
2017-01-23,338
2017-01-24,431
2017-01-25,347
2017-01-26,344
2017-01-27,323
2017-01-28,298
2017-01-29,339
2017-01-30,317
2017-01-31,456
2017-02-01,521
2017-02-02,351
2017-02-03,352
2017-02-04,340
